campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage,campaign_duration_days,budget_utilization,revenue_per_impression,revenue_per_click,cost_efficiency_ratio,lead_to_conversion_rate,profit,profit_margin,is_profitable,campaign_month,campaign_quarter,roi_category,budget_tier,performance_score
CAMP_8335,Brand Refresh Brand Awareness - Google Ads 2022,Brand Awareness,Google Ads,Professionals 25-35,North America,2022-08-25,2022-09-24,9890.21,10145.64,98415,3855,188,32,6978.24,3.9171,0.8301,2.63,317.05,396.31,Completed,Q3,2022,3.9,78.25,3.07,-31.22,30,102.58,0.0709,1.81,0.69,17.02,-3167.4,-45.39,False,August,3,Negative ROI,Small (5K-25K),5.18
CAMP_5491,Brand Refresh Conversion Push - Affiliate 2023,Conversion,Affiliate,Senior 50+,Europe,2023-02-24,2023-03-26,1358.2884,721.4232000000001,24294,812,38,8,1296.85,3.3424,0.9852,0.89,90.18,112.72,Active,Q1,2023,3.6,60.88,8.81,79.76,30,53.11,0.0534,1.6,1.8,21.05,575.43,44.37,True,February,1,Medium (50-150%),Micro (<5K),5.41
CAMP_5770,Cyber Monday Brand Awareness - Influencer 2024,Brand Awareness,Influencer,Young Adults 18-25,Middle East,2024-08-20,2025-01-17,45343.14,44247.41,4575428,28077,513,48,12759.43,0.6136,0.171,1.58,921.82,1152.28,Completed,Q3,2024,3.8,78.62,13.22,-71.16,150,97.58,0.0028,0.45,0.29,9.36,-31487.98,-246.78,False,August,3,Negative ROI,Medium (25K-100K),0.89
CAMP_6507,Black Friday Brand Awareness - Facebook Ads 2022,Brand Awareness,Facebook Ads,Parents,Asia Pacific,2022-01-30,2022-05-30,163137.2499999997,47887.81,2712928,33519,576,44,544.12,1.2355,0.1313,1.43,1088.36,1360.45,Cancelled,Q1,2022,5.0,68.68,10.19,-98.86,120,29.35,0.0002,0.02,0.01,7.64,-47343.69,-8700.96,False,January,1,Negative ROI,Large (100K-250K),1.24
CAMP_1702,Loyalty Conversion Push - SEO 2022,Conversion,SEO,Young Adults 18-25,North America,2022-11-26,2022-12-10,13108.57,3667.75,129952,3734,205,65,4217.66,2.8734,1.7408,0.98,56.43,70.54,Cancelled,Q4,2022,3.7,64.87,10.18,14.99,14,27.98,0.0325,1.13,1.15,31.71,549.91,13.04,True,November,4,Low (0-50%),Small (5K-25K),6.24
CAMP_8182,Webinar Retention - Facebook Ads 2024,Retention,Facebook Ads,Parents,Asia Pacific,2024-04-30,2024-10-27,10434.06,10315.74,449378,7644,296,101,12370.2,1.701,1.3213,1.35,102.14,127.68,Completed,Q2,2024,2.0,83.86,5.63,19.92,180,98.87,0.0275,1.62,1.2,34.12,2054.46,16.61,True,April,2,Low (0-50%),Small (5K-25K),4.43
CAMP_4636,Spring Retention - Instagram Ads 2022,Retention,Instagram Ads,Parents,Europe,2022-11-22,2023-01-21,9633.53,7927.69,705378,5968,304,65,14166.9,0.8461,1.0891,1.33,121.96,152.45,Completed,Q4,2022,3.9,91.14,12.63,78.7,60,82.29,0.0201,2.37,1.79,21.38,6239.21,44.04,True,November,4,Medium (50-150%),Small (5K-25K),3.46
CAMP_6818,Holiday Lead Gen - Google Ads 2024,Lead Generation,Google Ads,Mid-Age 35-50,Middle East,2024-03-22,2024-05-21,38955.89,39091.41,427193,16485,1411,440,47205.74,3.8589,2.6691,2.37,88.84,111.05,Completed,Q1,2024,3.1,85.25,11.41,20.76,60,100.35,0.1105,2.86,1.21,31.18,8114.33,17.19,True,March,1,Low (0-50%),Medium (25K-100K),8.94
CAMP_4431,Webinar Win-back - Influencer 2024,Re-engagement,Influencer,Senior 50+,Latin America,2024-08-22,2025-02-18,16391.15,9220.72,1071871,10028,293,27,2083.5,0.9356,0.2692,0.92,341.51,426.89,Paused,Q3,2024,3.1,70.61,13.09,-77.4,180,56.25,0.0019,0.21,0.23,9.22,-7137.22,-342.56,False,August,3,Negative ROI,Small (5K-25K),1.33
CAMP_7617,Autumn Lead Gen - Social Media 2024,Lead Generation,Social Media,Students,Europe,2024-11-26,2025-02-24,2393.67,2033.33,188596,1526,84,11,1002.14,0.8091,0.7208,1.33,184.85,231.06,Completed,Q4,2024,2.4,92.0,4.83,-50.71,90,84.95,0.0053,0.66,0.49,13.1,-1031.19,-102.9,False,November,4,Negative ROI,Micro (<5K),2.21
CAMP_3819,Winter Win-back - Content Marketing 2022,Re-engagement,Content Marketing,Mid-Age 35-50,Africa,2022-03-01,2022-07-29,88657.62,87229.19,1556422,47590,2789,416,175888.65,3.0577,0.8741,1.83,209.69,262.11,Completed,Q1,2022,3.1,80.11,4.66,101.64,150,98.39,0.113,3.7,2.02,14.92,88659.46,50.41,True,March,1,Medium (50-150%),Medium (25K-100K),5.04
CAMP_2992,Autumn Conversion Push - Instagram Ads 2023,Conversion,Instagram Ads,Students,North America,2023-12-06,2024-02-04,58048.35,55014.45,4145214,50235,1156,257,25748.36,1.2119,0.5116,1.1,214.06,267.58,Active,Q4,2023,3.1,86.4,6.03,-53.2,60,94.77,0.0062,0.51,0.47,22.23,-29266.09,-113.66,False,December,4,Negative ROI,Medium (25K-100K),2.14
CAMP_9493,Festive Lead Gen - YouTube 2024,Lead Generation,YouTube,Mid-Age 35-50,Europe,2024-08-27,2024-10-26,7529.29,7905.75,1579772,11846,457,76,10950.0,0.7499,0.6416,0.67,104.02,130.02,Completed,Q3,2024,4.0,81.6,6.53,38.51,60,105.0,0.0069,0.92,1.39,16.63,3044.25,27.8,True,August,3,Low (0-50%),Small (5K-25K),2.35
CAMP_7961,Loyalty Lead Gen - Content Marketing 2022,Lead Generation,Email,Students,North America,2022-06-07,2022-11-04,1506.77,862.43,33281,559,32,3,734.44,1.6796,0.5367,1.54,287.48,359.35,Paused,Q2,2022,4.2,71.48,16.98,-14.84,150,57.24,0.0221,1.31,0.85,9.38,-127.99,-17.43,False,June,2,Negative ROI,Micro (<5K),2.74
CAMP_6943,Loyalty Retention - Content Marketing 2024,Retention,Content Marketing,Young Adults 18-25,Asia Pacific,2024-04-30,2024-08-28,11243.12,10060.89,256686,7284,383,81,28658.81,2.8377,1.112,1.38,124.21,155.26,Completed,Q2,2024,2.8,87.42,1.74,184.85,120,89.48,0.1116,3.93,2.85,21.15,18597.92,64.89,True,April,2,High (150-300%),Small (5K-25K),5.63
CAMP_0691,Black Friday Conversion Push - Influencer 2022,Conversion,Influencer,Professionals 25-35,Middle East,2022-07-23,2022-10-06,3428.89,2146.62,278414,2559,84,33,7603.45,0.9191,1.2896,0.84,65.05,81.31,Active,Q3,2022,4.4,75.73,7.76,254.21,75,62.6,0.0273,2.97,3.54,39.29,5456.83,71.77,True,July,3,High (150-300%),Micro (<5K),4.59
CAMP_9948,Brand Refresh Retention - Social Media 2023,Lead Generation,Social Media,Students,Latin America,2023-05-20,2023-06-10,26326.85,21286.76,1248016,21676,821,246,43098.33,1.7368,1.1349,0.98,86.53,108.16,Active,Q2,2023,4.6,81.42,11.01,102.47,21,80.86,0.0345,1.99,2.02,29.96,21811.57,50.61,True,May,2,Medium (50-150%),Medium (25K-100K),4.41
CAMP_0755,Brand Refresh Brand Awareness - SEO 2023,Brand Awareness,SEO,Students,Latin America,2023-09-16,2024-01-14,14701.82,12412.11,334633,10448,189,32,3544.66,3.1222,0.3063,1.19,387.88,484.85,Active,Q3,2023,2.4,91.79,4.47,-71.44,120,84.43,0.0106,0.34,0.29,16.93,-8867.45,-250.16,False,September,3,Negative ROI,Small (5K-25K),3.32
CAMP_9017,Monsoon Retention - YouTube 2023,Retention,YouTube,Young Adults 18-25,Latin America,2023-06-20,2023-06-27,13409.03,11673.37,2976460,21889,782,169,25216.4,0.7354,0.7721,0.53,69.07,86.34,Completed,Q2,2023,5.0,72.18,7.78,116.02,7,87.06,0.0085,1.15,2.16,21.61,13543.03,53.71,True,June,2,Medium (50-150%),Small (5K-25K),2.89
CAMP_6341,Holiday Win-back - Affiliate 2024,Re-engagement,Affiliate,Mid-Age 35-50,Asia Pacific,2024-06-18,2024-09-16,4002.9,3451.8,210580,3527,72,24,5375.23,1.6749,0.6805,0.98,143.83,179.79,Completed,Q2,2024,4.7,85.64,8.36,55.72,90,86.23,0.0255,1.52,1.56,33.33,1923.43,35.78,True,June,2,Medium (50-150%),Micro (<5K),3.29
CAMP_4941,Referral Conversion Push - SEO 2024,Conversion,SEO,Professionals 25-35,Europe,2024-11-20,2024-12-20,18393.65,12852.72,415686,20505,888,376,177837.58,4.9328,1.8337,0.63,34.18,42.72,Active,Q4,2024,4.3,82.2,5.5,1283.66,30,69.88,0.4278,8.67,13.84,42.34,164984.86,92.77,True,November,4,Exceptional (300%+),Small (5K-25K),13.05
CAMP_0095,Autumn Brand Awareness - Instagram Ads 2024,Brand Awareness,Instagram Ads,Young Adults 18-25,Africa,2024-11-26,2024-12-17,13756.48,11088.43,678835,7622,79,10,951.17,1.1228,0.1312,1.45,1108.84,1386.05,Completed,Q4,2024,4.0,81.37,9.5,-91.42,21,80.61,0.0014,0.12,0.09,12.66,-10137.26,-1065.77,False,November,4,Negative ROI,Small (5K-25K),1.17
CAMP_0073,Holiday Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Mid-Age 35-50,Latin America,2022-04-03,2022-07-02,33349.88,31395.02,1819372,31798,863,151,35594.74,1.7477,0.4749,0.99,207.91,259.89,Completed,Q2,2022,3.0,73.45,8.57,13.38,90,94.14,0.0196,1.12,1.13,17.5,4199.72,11.8,True,April,2,Low (0-50%),Medium (25K-100K),2.79
CAMP_9508,Referral Retention - Influencer 2024,Retention,Influencer,Parents,Middle East,2024-08-20,2024-12-18,2451.79,2531.62,575723,3496,154,47,25657.76,0.6072,1.3444,0.72,53.86,67.32,Completed,Q3,2024,3.8,58.915800000000004,19.97239999999998,913.49,120,103.26,0.0446,7.34,10.13,30.52,23126.14,90.13,True,August,3,Exceptional (300%+),Micro (<5K),6.95
CAMP_3891,Back to School Brand Awareness - Instagram Ads 2023,Brand Awareness,Instagram Ads,Senior 50+,North America,2023-09-29,2023-12-13,54398.98,49211.24,7537478,36134,542,62,14178.09,0.4794,0.1716,1.36,793.73,992.16,Completed,Q3,2023,4.2,92.0,13.77,-71.19,75,90.46,0.0019,0.39,0.29,11.44,-35033.15,-247.09,False,September,3,Negative ROI,Medium (25K-100K),0.77
CAMP_9905,New Year Lead Gen - Affiliate 2022,Lead Generation,Affiliate,Mid-Age 35-50,Europe,2022-09-14,2022-09-21,6260.95,4034.27,192826,4037,297,105,15523.96,2.0936,2.6009,1.0,38.42,48.03,Active,Q3,2022,2.4,87.68,2.96,284.8,7,64.44,0.0805,3.85,3.85,35.35,11489.69,74.01,True,September,3,High (150-300%),Small (5K-25K),8.29
CAMP_7000,Summer Lead Gen - Content Marketing 2023,Lead Generation,Content Marketing,Senior 50+,North America,2023-07-11,2023-08-10,115598.82,121378.76,3707364,70911,4228,410,12759.43,1.9127,0.5782,1.71,296.05,370.06,Completed,Q3,2023,3.6,83.79,8.33,-89.49,30,105.0,0.0034,0.18,0.11,9.7,-108619.33,-851.29,False,July,3,Negative ROI,Large (100K-250K),2.74
CAMP_7721,Back to School Retention - SEO 2023,Retention,SEO,Senior 50+,Asia Pacific,2023-04-01,2023-04-22,1648.29,1074.99,50481,1205,93,24,7940.16,2.387,1.9917,0.89,44.79,55.99,Active,Q2,2023,3.5,92.0,7.86,638.63,21,65.22,0.1573,6.59,7.39,25.81,6865.17,86.46,True,April,2,Exceptional (300%+),Micro (<5K),8.7
CAMP_1589,Winter Lead Gen - Email 2024,Lead Generation,Email,Young Adults 18-25,Asia Pacific,2024-10-19,2024-11-02,1358.2884,721.4232000000001,614470,559,24,7,238.13,0.091,1.2522,1.29,103.06,128.82,Cancelled,Q4,2024,2.6,88.14,10.7,-66.99,14,53.11,0.0004,0.43,0.33,29.17,-483.29,-202.95,False,October,4,Negative ROI,Micro (<5K),2.57
CAMP_0075,Flash Sale Conversion Push - Influencer 2024,Conversion,Influencer,Mid-Age 35-50,Latin America,2024-07-11,2024-07-18,12004.24,12604.45,790672,11709,452,155,30477.51,1.4809,1.3238,1.08,81.32,101.65,Completed,Q3,2024,3.7,76.99,10.55,141.8,7,105.0,0.0385,2.6,2.42,34.29,17873.06,58.64,True,July,3,Medium (50-150%),Small (5K-25K),4.71
CAMP_0523,Brand Refresh Win-back - Instagram Ads 2023,Re-engagement,Instagram Ads,Mid-Age 35-50,North America,2023-03-07,2023-07-05,4877.72,4645.38,683475,3454,68,10,4790.16,0.5054,0.2895,1.34,464.54,580.68,Completed,Q1,2023,3.4,70.97,7.79,3.12,120,95.24,0.007,1.39,1.03,14.71,144.78,3.02,True,March,1,Low (0-50%),Micro (<5K),1.31
CAMP_2506,Win-back Lead Gen - Facebook Ads 2023,Lead Generation,Facebook Ads,Parents,Middle East,2023-11-05,2024-04-03,12687.08,10072.37,495201,8275,475,105,6315.61,1.671,1.2689,1.22,95.93,119.91,Completed,Q4,2023,4.2,86.35,5.77,-37.3,150,79.39,0.0128,0.76,0.63,22.11,-3756.76,-59.48,False,November,4,Negative ROI,Small (5K-25K),4.08
CAMP_0718,Holiday Conversion Push - Facebook Ads 2023,Conversion,Facebook Ads,Young Adults 18-25,Africa,2023-08-29,2023-10-13,6306.56,3468.61,113554,2201,83,38,2758.12,1.9383,1.7265,1.58,91.28,114.1,Completed,Q3,2023,2.7,68.85,11.49,-20.48,45,55.0,0.0243,1.25,0.8,45.78,-710.49,-25.76,False,August,3,Negative ROI,Small (5K-25K),5.27
CAMP_4584,Winter Brand Awareness - Google Ads 2023,Brand Awareness,Google Ads,Senior 50+,Europe,2023-01-11,2023-02-10,5312.56,4276.58,37609,1284,47,6,1276.86,3.4141,0.4673,3.33,712.76,890.95,Completed,Q1,2023,2.2,77.02,14.43,-70.14,30,80.5,0.034,0.99,0.3,12.77,-2999.72,-234.93,False,January,1,Negative ROI,Small (5K-25K),3.89
CAMP_3014,Newsletter Retention - Email 2023,Retention,Email,Parents,Latin America,2023-12-24,2024-01-23,70752.05,74289.65,3501453,91901,4253,1783,77347.69,2.6247,1.9401,0.81,41.67,52.09,Completed,Q4,2023,4.3,85.64,3.29,4.12,30,105.0,0.0221,0.84,1.04,41.92,3058.04,3.95,True,December,4,Low (0-50%),Medium (25K-100K),6.38
CAMP_2538,Holiday Retention - Social Media 2023,Retention,Social Media,Students,Asia Pacific,2023-03-29,2023-04-12,9274.08,8396.09,295628,5788,169,44,3803.12,1.9579,0.7602,1.45,190.82,238.52,Completed,Q1,2023,4.7,78.57,9.94,-54.7,14,90.53,0.0129,0.66,0.45,26.04,-4592.97,-120.77,False,March,1,Negative ROI,Small (5K-25K),3.27
CAMP_9157,Flash Sale Lead Gen - Social Media 2024,Lead Generation,Social Media,Students,Middle East,2024-04-19,2024-07-03,10698.51,9525.92,609366,6826,297,30,2410.33,1.1202,0.4395,1.4,317.53,396.91,Active,Q2,2024,4.2,69.15,13.92,-74.7,75,89.04,0.004,0.35,0.25,10.1,-7115.59,-295.21,False,April,2,Negative ROI,Small (5K-25K),1.84
CAMP_6481,Spring Lead Gen - Instagram Ads 2022,Lead Generation,Instagram Ads,Senior 50+,North America,2022-10-06,2023-04-04,5291.03,5466.03,471722,3994,125,25,4625.74,0.8467,0.6259,1.37,218.64,273.3,Completed,Q4,2022,4.5,85.13,2.36,-15.37,180,103.31,0.0098,1.16,0.85,20.0,-840.29,-18.17,False,October,4,Negative ROI,Small (5K-25K),2.19
CAMP_5633,Festive Retention - Affiliate 2022,Retention,Affiliate,Mid-Age 35-50,North America,2022-01-14,2022-01-21,31060.34,30040.86,2400678,39465,2383,1136,164494.15,1.6439,2.8785,0.76,26.44,33.05,Completed,Q1,2022,4.5,77.25,10.69,447.57,7,96.72,0.0685,4.17,5.48,47.67,134453.29,81.74,True,January,1,Exceptional (300%+),Medium (25K-100K),9.07
CAMP_5281,Evergreen Win-back - SEO 2024,Re-engagement,SEO,Young Adults 18-25,Latin America,2024-06-14,2024-08-28,44936.16,37751.64,1203510,30732,1001,210,16684.41,2.5535,0.6833,1.23,179.77,224.71,Completed,Q2,2024,3.5,79.34,9.84,-55.8,75,84.01,0.0139,0.54,0.44,20.98,-21067.23,-126.27,False,June,2,Negative ROI,Medium (25K-100K),3.62
CAMP_9595,Upsell Win-back - Google Ads 2022,Re-engagement,Google Ads,Professionals 25-35,Middle East,2022-05-04,2022-10-01,14747.98,89620.27,2324768,50649,2613,724,208936.72,2.1787,1.4294,1.77,123.78,154.72,Active,Q2,2022,3.9,80.6,14.24,133.14,150,607.68,0.0899,4.13,2.33,27.71,119316.45,57.11,True,May,2,Medium (50-150%),Small (5K-25K),5.49
CAMP_2516,Webinar Brand Awareness - SEO 2024,Brand Awareness,SEO,Mid-Age 35-50,Latin America,2024-06-25,2024-08-09,25527.72,24332.99,641520,22267,369,78,12528.15,3.471,0.3503,1.09,311.96,389.95,Completed,Q2,2024,4.0,85.64,13.11,-48.51,45,95.32,0.0195,0.56,0.51,21.14,-11804.84,-94.23,False,June,2,Negative ROI,Medium (25K-100K),3.79
CAMP_8688,Back to School Conversion Push - Facebook Ads 2024,Conversion,Facebook Ads,Senior 50+,Europe,2024-09-12,2024-10-03,8524.52,7177.19,500765,4114,113,33,12759.43,0.8215,0.8021,1.74,217.49,271.86,Completed,Q3,2024,3.2,70.3,11.76,77.78,21,84.19,0.0255,3.1,1.78,29.2,5582.24,43.75,True,September,3,Medium (50-150%),Small (5K-25K),2.87
CAMP_1321,Black Friday Lead Gen - Instagram Ads 2022,Lead Generation,Instagram Ads,Professionals 25-35,Europe,2022-10-05,2022-11-19,3344.38,2245.45,244181,9977,74,15,6018.82,4.0859,0.1503,0.23,149.7,187.12,Completed,Q4,2022,4.1,83.34,11.85,168.05,45,67.14,0.0246,0.6,2.68,20.27,3773.37,62.69,True,October,4,High (150-300%),Micro (<5K),4.76
CAMP_2392,Webinar Lead Gen - Influencer 2023,Lead Generation,Influencer,Mid-Age 35-50,Europe,2023-07-14,2024-01-10,2363.23,1955.24,297078,2182,76,22,7410.28,0.7345,1.0082,0.9,88.87,111.09,Completed,Q3,2023,2.8,89.29,10.87,279.0,180,82.74,0.0249,3.4,3.79,28.95,5455.04,73.61,True,July,3,High (150-300%),Micro (<5K),3.97
CAMP_4162,Loyalty Retention - SEO 2022,Retention,SEO,Senior 50+,North America,2022-07-26,2022-12-23,33067.38,28155.4,944762,25999,1341,271,122578.17,2.7519,1.0423,1.08,103.89,129.86,Completed,Q3,2022,3.8,92.0,3.2,335.36,150,85.15,0.1297,4.71,4.35,20.21,94422.77,77.03,True,July,3,Exceptional (300%+),Medium (25K-100K),5.99
CAMP_8030,Monsoon Win-back - Google Ads 2023,Re-engagement,Email,Professionals 25-35,North America,2023-06-25,2023-12-22,6300.46,5267.67,146612,2894,217,67,6962.6,1.9739,2.3151,1.82,78.62,98.28,Completed,Q2,2023,4.1,69.18,8.51,32.18,180,83.61,0.0475,2.41,1.32,30.88,1694.93,24.34,True,June,2,Low (0-50%),Small (5K-25K),6.66
CAMP_1470,Autumn Conversion Push - Instagram Ads 2024,Conversion,Instagram Ads,Parents,Middle East,2024-08-12,2024-08-19,92046.8,82606.01,11927081,67385,2172,467,74252.43,0.565,0.693,1.23,176.89,221.11,Completed,Q3,2024,5.0,73.29,15.66,-10.11,7,89.74,0.0062,1.1,0.9,21.5,-8353.58,-11.25,False,August,3,Negative ROI,Medium (25K-100K),2.1
CAMP_3447,Cyber Monday Conversion Push - Google Ads 2024,Conversion,Google Ads,Professionals 25-35,Latin America,2024-08-20,2024-11-18,153822.46,118754.08,1267264,49719,2347,1299,48821.97,3.9233,2.6127,2.39,91.42,114.28,Active,Q3,2024,3.1,74.98,7.95,-58.89,90,77.2,0.0385,0.98,0.41,55.35,-69932.11,-143.24,False,August,3,Negative ROI,Large (100K-250K),8.58
CAMP_0192,Evergreen Win-back - Influencer 2023,Re-engagement,Influencer,Mid-Age 35-50,Africa,2023-10-28,2023-12-12,31906.4,20711.28,2179370,13815,371,126,7674.06,0.6339,0.9121,1.5,164.38,205.48,Paused,Q4,2023,3.7,86.93,7.82,-62.95,45,64.91,0.0035,0.56,0.37,33.96,-13037.22,-169.89,False,October,4,Negative ROI,Medium (25K-100K),2.39
CAMP_2898,Festive Brand Awareness - Email 2023,Brand Awareness,Email,Professionals 25-35,Asia Pacific,2023-03-10,2023-09-06,12431.96,10754.43,514203,16071,226,36,1095.15,3.1254,0.224,0.67,298.73,373.41,Completed,Q1,2023,3.6,92.0,0.3,-89.82,180,86.51,0.0021,0.07,0.1,15.93,-9659.28,-882.01,False,March,1,Negative ROI,Small (5K-25K),3.09
CAMP_9965,Winter Conversion Push - Instagram Ads 2022,Re-engagement,Google Ads,Professionals 25-35,Asia Pacific,2024-05-29,2024-10-26,51763.74,41463.83,482884,16765,681,175,54063.46,3.4718,1.0438,2.47,236.94,296.18,Active,Q2,2024,3.5,73.04,13.89,30.39,150,80.1,0.112,3.22,1.3,25.7,12599.63,23.31,True,May,2,Low (0-50%),Medium (25K-100K),5.45
CAMP_6641,Cyber Monday Lead Gen - Google Ads 2023,Lead Generation,Google Ads,Professionals 25-35,Europe,2023-06-29,2023-07-20,16960.28,2045.97,22601,708,98,27,9262.54,3.1326,3.8136,2.89,75.78,94.72,Cancelled,Q2,2023,4.5,70.32,2.1,352.72,21,12.06,0.4098,13.08,4.53,27.55,7216.57,77.91,True,June,2,Exceptional (300%+),Small (5K-25K),11.82
CAMP_8416,Newsletter Conversion Push - Google Ads 2024,Conversion,Google Ads,Professionals 25-35,Europe,2024-07-15,2024-11-12,115291.82,77042.65,783719,24636,1218,574,137258.96,3.1435,2.3299,3.13,134.22,167.78,Completed,Q3,2024,4.0,80.33,14.82,78.16,120,66.82,0.1751,5.57,1.78,47.13,60216.31,43.87,True,July,3,Medium (50-150%),Large (100K-250K),7.87
CAMP_0693,Winter Win-back - YouTube 2022,Re-engagement,YouTube,Mid-Age 35-50,Asia Pacific,2022-01-02,2022-03-03,11294.94,10973.58,5153771,17074,222,22,3349.95,0.3313,0.1289,0.64,498.8,623.5,Completed,Q1,2022,3.2,68.29,2.4,-69.47,60,97.15,0.0006,0.2,0.31,9.91,-7623.63,-227.57,False,January,1,Negative ROI,Small (5K-25K),0.57
CAMP_3006,Cyber Monday Retention - Instagram Ads 2022,Retention,Instagram Ads,Young Adults 18-25,Europe,2022-03-29,2022-04-19,13085.2,11579.51,1356765,8436,225,45,8325.15,0.6218,0.5334,1.37,257.32,321.65,Completed,Q1,2022,3.2,92.0,0.3,-28.1,21,88.49,0.0061,0.99,0.72,20.0,-3254.36,-39.09,False,March,1,Negative ROI,Small (5K-25K),1.77
CAMP_9624,Premium Retention - Affiliate 2023,Retention,Affiliate,Senior 50+,Europe,2023-09-14,2023-12-13,3923.42,3948.75,494855,4518,165,45,11297.29,0.913,0.996,0.87,87.75,109.69,Completed,Q3,2023,4.9,87.97,2.93,186.1,90,100.65,0.0228,2.5,2.86,27.27,7348.54,65.05,True,September,3,High (150-300%),Micro (<5K),3.75
CAMP_6277,Referral Retention - Email 2022,Lead Generation,Email,Professionals 25-35,Latin America,2022-05-10,2022-11-06,12034.66,8759.02,637901,11018,655,264,21470.16,1.7272,2.3961,0.79,33.18,41.48,Completed,Q2,2022,5.0,91.27,0.3,145.12,180,72.78,0.0337,1.95,2.45,40.31,12711.14,59.2,True,May,2,Medium (50-150%),Small (5K-25K),7.04
CAMP_3411,Flash Sale Retention - Influencer 2022,Retention,Influencer,Young Adults 18-25,North America,2022-09-30,2023-01-28,3052.93,1791.48,119978,1164,33,10,649.21,0.9702,0.8591,1.54,179.15,223.94,Paused,Q3,2022,4.5,92.0,4.89,-63.76,120,58.68,0.0054,0.56,0.36,30.3,-1142.27,-175.95,False,September,3,Negative ROI,Micro (<5K),2.57
CAMP_1128,Win-back Lead Gen - Email 2022,Lead Generation,Email,Senior 50+,Asia Pacific,2022-10-02,2022-11-01,4835.71,3789.75,88568,4491,261,59,8961.68,5.0707,1.3137,0.84,64.23,80.29,Completed,Q4,2022,3.4,92.0,4.24,136.47,30,78.37,0.1012,2.0,2.36,22.61,5171.93,57.71,True,October,4,Medium (50-150%),Micro (<5K),7.77
CAMP_8901,Winter Retention - YouTube 2023,Retention,YouTube,Mid-Age 35-50,Asia Pacific,2023-12-13,2024-05-11,2705.63,2228.11,612338,2871,100,24,4048.08,0.4689,0.8359,0.78,92.84,116.05,Completed,Q4,2023,2.6,74.09,5.13,81.68,150,82.35,0.0066,1.41,1.82,24.0,1819.97,44.96,True,December,4,Medium (50-150%),Micro (<5K),2.65
CAMP_8667,Autumn Brand Awareness - Instagram Ads 2023,Brand Awareness,Instagram Ads,Parents,Africa,2023-09-02,2023-10-17,25123.35,22346.48,1640589,18371,250,44,4471.54,1.1198,0.2395,1.22,507.87,634.84,Completed,Q3,2023,3.2,77.45,6.4,-79.99,45,88.95,0.0027,0.24,0.2,17.6,-17874.94,-399.75,False,September,3,Negative ROI,Medium (25K-100K),1.43
CAMP_3897,Monsoon Brand Awareness - Content Marketing 2022,Brand Awareness,Content Marketing,Young Adults 18-25,Europe,2022-07-11,2022-08-25,31787.56,27679.07,637591,19386,346,44,6776.67,3.0405,0.227,1.43,629.07,786.34,Completed,Q3,2022,3.8,90.19,7.78,-75.52,45,87.08,0.0106,0.35,0.24,12.72,-20902.4,-308.45,False,July,3,Negative ROI,Medium (25K-100K),3.07
CAMP_2831,Spring Brand Awareness - SEO 2022,Brand Awareness,SEO,Parents,North America,2022-12-11,2023-04-10,46920.76,39148.7,626627,31017,558,107,24918.4,4.9498,0.345,1.26,365.88,457.35,Completed,Q4,2022,2.0,86.03,8.92,-36.35,120,83.44,0.0398,0.8,0.64,19.18,-14230.3,-57.11,False,December,4,Negative ROI,Medium (25K-100K),5.1
CAMP_0478,Holiday Conversion Push - Influencer 2022,Conversion,Influencer,Students,Asia Pacific,2022-11-17,2022-12-17,14189.58,13666.44,1716285,14116,467,101,7597.66,0.8225,0.7155,0.97,135.31,169.14,Completed,Q4,2022,2.3,92.0,4.15,-44.41,30,96.31,0.0044,0.54,0.56,21.63,-6068.78,-79.88,False,November,4,Negative ROI,Small (5K-25K),2.24
CAMP_2848,New Year Brand Awareness - Influencer 2022,Brand Awareness,Influencer,Professionals 25-35,Europe,2022-06-19,2022-09-17,13369.16,11611.47,1358261,11740,196,38,5315.44,0.8643,0.3237,0.99,305.56,381.95,Completed,Q2,2022,3.0,80.53,13.54,-54.22,90,86.85,0.0039,0.45,0.46,19.39,-6296.03,-118.45,False,June,2,Negative ROI,Small (5K-25K),1.47
